urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
476,30.0,4.7,IPS LCD,HD+,60.0,1960.0,0,,0,12.0,1.0,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,441.2,2.0,32.0,7.1,138.0,Alüminyum,,1,1,1,1,4.2,1.0,iOS,1.0
477,63.0,6.7,AMOLED,FHD+,120.0,5000.0,1,67.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,644.7,8.0,256.0,8.75,196.0,,,1,1,1,1,5.2,1.0,Android,1.0
478,69.0,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,1,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1507300.0,8.0,256.0,6.9,187.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
480,70.0,6.6,Dynamic AMOLED,FHD+,120.0,4500.0,1,45.0,1,50.0,1.0,4320p (Ultra HD) 8K,24.0,10.0,8.0,4.0,1038500.0,8.0,128.0,7.6,196.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
481,67.0,6.1,OLED,FHD+,60.0,3227.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1550800.0,4.0,512.0,7.65,174.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
482,57.0,6.67,IPS LCD,FHD+,144.0,5000.0,1,33.0,0,108.0,1.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,861.0,8.0,128.0,9.33,218.0,Cam,,1,1,1,1,5.1,1.0,Android,0.0
483,63.0,6.7,Super AMOLED,FHD+,60.0,4300.0,1,25.0,1,12.0,1.0,4320p (Ultra HD) 8K,24.0,10.0,8.0,7.0,,8.0,256.0,8.3,192.0,Polikarbonat,,1,1,1,1,5.0,1.0,Android,1.0
485,44.0,6.67,IPS LCD,HD+,90.0,5000.0,1,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,273.0,8.0,128.0,7.64,185.0,,,1,1,1,1,5.0,1.0,Android,1.0
486,72.0,6.6,OLED,FHD+,120.0,4900.0,1,66.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,13.0,8.0,7.0,751.8,12.0,256.0,7.95,207.0,,,1,1,1,1,5.2,1.0,Android,1.0
487,46.0,6.72,IPS LCD,FHD+,90.0,5000.0,1,33.0,0,64.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,,8.0,256.0,7.89,189.5,Plastik (Cam Görünümlü),,1,1,1,1,5.2,1.0,Android,0.0
489,61.0,6.8,AMOLED,FHD+,120.0,5160.0,1,45.0,0,64.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,,8.0,256.0,8.9,210.5,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
490,80.0,6.7,OLED,FHD+,120.0,4323.0,1,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1761400.0,6.0,512.0,7.85,240.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
491,49.0,6.43,AMOLED,FHD+,90.0,5000.0,1,33.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,,6.0,128.0,8.09,179.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
492,75.0,6.7,Dynamic AMOLED,FHD+,120.0,4000.0,1,25.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1511600.0,12.0,512.0,6.9,187.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
494,69.0,6.7,OLED,FHD+,60.0,4325.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,,6.0,256.0,7.8,203.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
496,64.0,6.1,OLED,FHD+,60.0,2815.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1250400.0,4.0,256.0,7.4,164.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
497,61.0,5.4,OLED,FHD+,60.0,2227.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1113100.0,4.0,128.0,7.4,135.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
498,41.0,6.3,IPS LCD,FHD+,60.0,4050.0,1,15.0,0,25.0,0.0,1080p (Full HD),30.0,13.0,8.0,10.0,,4.0,64.0,9.9,218.0,,,1,1,1,1,5.0,1.0,Android,1.0
499,82.0,6.5,OLED,FHD+,120.0,3149.0,1,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2123800.0,12.0,512.0,5.64,165.0,Cam,,1,1,1,1,6.0,1.0,iOS,1.0
500,62.0,6.67,AMOLED,FHD+,120.0,5000.0,1,67.0,0,200.0,1.0,1080p (Full HD),60.0,16.0,8.0,6.0,433.2,12.0,512.0,7.98,179.0,,,1,1,1,1,5.3,1.0,Android,1.0
501,42.0,6.75,IPS LCD,HD+,90.0,5200.0,1,22.5,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,222.2,6.0,128.0,8.3,204.0,Plastik,,1,1,1,1,5.2,1.0,Android,0.0
503,45.0,6.6,PLS,FHD+,60.0,4050.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,6.0,384.7,6.0,128.0,10.2,240.0,Plastik,,1,1,1,1,5.3,1.0,Android,1.0
504,41.0,6.56,IPS LCD,HD+,90.0,5000.0,1,33.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,269.1,6.0,128.0,8.16,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,0.0,Android,1.0
505,47.0,6.64,IPS LCD,FHD+,90.0,5000.0,1,44.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,341.5,8.0,128.0,8.07,202.0,,,1,1,1,1,5.1,1.0,Android,1.0
507,44.0,6.5,IPS LCD,FHD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,255.3,4.0,128.0,8.92,181.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,0.0,Android,0.0
508,54.0,6.5,OLED,FHD+,60.0,3174.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,831.2,4.0,256.0,7.7,208.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
510,55.0,6.67,AMOLED,FHD+,120.0,5000.0,1,67.0,0,50.0,1.0,1080p (Full HD),30.0,16.0,8.0,6.0,367.5,8.0,512.0,7.92,187.0,,,1,1,1,1,5.0,1.0,Android,1.0
511,76.0,6.8,AMOLED,FHD+,120.0,6500.0,1,80.0,0,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2213700.0,16.0,512.0,8.9,229.0,Cam,,1,1,1,1,5.3,1.0,Android,0.0
512,64.0,6.67,AMOLED,FHD+,120.0,5100.0,1,67.0,0,64.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,605.8,12.0,512.0,7.98,181.0,Plastik (Cam Görünümlü),,1,1,1,1,5.2,1.0,Android,1.0
514,39.0,6.6,PLS,FHD+,60.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,8.0,186.9,4.0,64.0,9.1,201.0,Plastik,,1,1,1,1,5.1,0.0,Android,0.0
515,65.0,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,1,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1258400.0,8.0,128.0,6.9,187.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
516,46.0,6.78,IPS LCD,FHD+,60.0,5000.0,1,18.0,0,108.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,12.0,,8.0,128.0,9.1,213.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
517,74.0,6.7,OLED,FHD+,120.0,4352.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,256.0,7.65,240.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
518,53.0,6.47,AMOLED,FHD+,60.0,5260.0,1,30.0,0,108.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,370.7,6.0,128.0,9.67,208.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
519,36.0,6.5,IPS LCD,HD+,60.0,5000.0,0,,0,12.0,0.0,2160p (Ultra HD) 4K,30.0,8.0,8.0,11.0,208.3,3.0,64.0,9.1,195.0,,,1,1,1,1,5.0,1.0,Android,0.0
521,42.0,6.6,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,160.9,8.0,128.0,8.75,189.0,,,1,1,1,1,5.0,1.0,Android,0.0
522,39.0,6.74,IPS LCD,HD+,90.0,5000.0,1,33.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,254.3,4.0,128.0,7.49,182.0,,,1,1,1,1,5.0,0.0,Android,0.0
524,74.0,6.8,Dynamic AMOLED,QHD+,120.0,5000.0,1,25.0,1,108.0,1.0,4320p (Ultra HD) 8K,24.0,40.0,8.0,5.0,986.7,12.0,256.0,8.9,229.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
525,47.0,6.43,Super AMOLED,FHD+,60.0,4000.0,1,18.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,12.0,578.5,8.0,128.0,7.48,164.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
526,40.0,6.53,IPS LCD,FHD+,60.0,5020.0,1,18.0,0,48.0,0.0,1080p (Full HD),30.0,13.0,8.0,12.0,,3.0,64.0,8.9,199.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,,Android,1.0
527,50.0,5.8,OLED,FHD+,60.0,2716.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,623.2,3.0,256.0,7.7,174.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
528,21.0,5.5,Super AMOLED,HD,60.0,3000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,14.0,,2.0,16.0,7.6,170.0,PoliKarbonat (Metalik Görünümlü),,1,1,1,1,4.1,0.0,Android,0.0
531,55.0,6.9,OLED,FHD+,120.0,4310.0,1,33.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,684.669,8.0,256.0,7.0,209.0,,,1,1,1,1,5.2,1.0,Android,1.0
532,80.0,6.8,AMOLED,FHD+,120.0,6000.0,1,80.0,0,50.0,1.0,4320p (Ultra HD) 8K,30.0,12.0,8.0,4.0,2176000.0,16.0,512.0,8.78,246.0,Cam,,1,1,1,1,5.4,1.0,Android,1.0
533,74.0,6.7,OLED,FHD+,60.0,4383.0,1,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1417400.0,6.0,512.0,7.8,201.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
534,57.0,6.67,AMOLED,FHD+,120.0,4500.0,1,120.0,0,108.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,557.9,8.0,128.0,8.34,204.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
535,56.0,6.6,IPS LCD,FHD+,120.0,5000.0,1,67.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,793.1,8.0,128.0,8.9,193.0,Plastik (Cam Görünümlü),,1,1,1,1,5.2,1.0,Android,1.0
536,22.0,4.7,IPS LCD,HD+,60.0,1800.0,0,,0,8.0,0.0,1080p (Full HD),60.0,1.2,2.0,20.0,,1.0,32.0,6.9,129.0,Metal,,1,1,1,1,4.0,1.0,iOS,0.0
538,51.0,6.5,Super AMOLED,FHD+,90.0,5000.0,1,25.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,415.1,8.0,256.0,8.4,200.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,0.0
540,68.0,6.7,AMOLED,FHD+,120.0,4700.0,1,45.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1124200.0,12.0,512.0,8.6,201.2,Cam,,1,1,1,1,5.3,1.0,Android,1.0
542,39.0,6.56,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,9.0,203.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
543,65.0,6.78,AMOLED,FHD+,120.0,5000.0,1,80.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,842.6,12.0,256.0,7.45,186.0,Cam,,1,1,1,1,5.4,1.0,Android,1.0
545,42.0,6.82,IPS LCD,HD+,90.0,7000.0,1,18.0,0,16.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,249.3,4.0,64.0,9.63,230.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
546,32.0,6.52,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.4,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
547,76.0,6.7,OLED,FHD+,120.0,4352.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,1.0,7.65,240.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
548,60.0,6.5,Super AMOLED,FHD+,120.0,4500.0,1,25.0,0,64.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,586.4,8.0,128.0,8.4,189.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
549,69.0,6.6,OLED,FHD+,120.0,4360.0,1,66.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,13.0,8.0,5.0,,8.0,256.0,8.5,195.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
550,68.0,6.58,OLED,FHD+,90.0,4200.0,1,40.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,,8.0,256.0,8.95,209.0,Cam,,1,1,1,1,5.1,1.0,Android,1.0
551,44.0,6.4,Super AMOLED,FHD+,60.0,6000.0,1,15.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,10.0,265.5,4.0,64.0,8.9,188.0,Plastik,,1,1,1,1,5.0,1.0,Android,0.0
552,35.0,6.22,IPS LCD,HD+,60.0,5000.0,1,18.0,0,12.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.4,188.0,Plastik (Cam Görünümlü),,1,1,1,1,4.2,0.0,Android,1.0
553,19.0,5.5,Super AMOLED,HD,60.0,3100.0,0,,0,8.0,0.0,1080p (Full HD),30.0,1.9,4.0,32.0,,2.0,16.0,9.4,183.0,,,0,0,1,1,4.0,1.0,Android,0.0
554,64.0,6.67,AMOLED,FHD+,120.0,5110.0,1,45.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,4.0,646.6,8.0,256.0,8.4,190.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),,1,1,1,1,5.4,1.0,Android,1.0
555,45.0,6.68,IPS LCD,HD+,90.0,5500.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,257.2,8.0,256.0,8.1,198.0,Plastik (Metalik Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
556,65.0,6.7,AMOLED,FHD+,120.0,5200.0,1,100.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,792.7,8.0,256.0,7.7,187.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,0.0
557,80.0,6.7,OLED,FHD+,60.0,4674.0,1,30.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1572700.0,8.0,512.0,7.8,199.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
560,83.0,6.1,OLED,FHD+,120.0,3274.0,1,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1791300.0,8.0,1.0,8.25,187.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
561,65.0,6.67,AMOLED,FHD+,120.0,5000.0,1,67.0,0,64.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,1134500.0,12.0,256.0,7.9,181.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,1.0
562,36.0,6.5,PLS,HD+,90.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,8.0,,4.0,64.0,9.1,195.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
563,33.0,6.5,PLS,HD+,60.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,64.0,9.1,192.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
564,56.0,6.67,AMOLED,FHD+,120.0,4500.0,1,120.0,0,108.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,,6.0,128.0,8.34,204.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
565,58.0,6.1,OLED,FHD+,60.0,3800.0,1,22.5,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,652.1,8.0,128.0,8.5,175.0,Cam,,1,1,1,1,5.1,1.0,Android,1.0
566,25.0,6.2,PLS,HD+,60.0,4000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,2.0,32.0,7.8,168.0,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
567,56.0,6.4,Super AMOLED,QHD+,60.0,4000.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,8.0,8.0,10.0,445.2,6.0,128.0,8.8,201.0,Cam,,1,1,1,1,5.0,1.0,Android,1.0
568,73.0,6.8,AMOLED,FHD+,120.0,6500.0,1,80.0,0,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2170600.0,12.0,256.0,8.9,229.0,Cam,,1,1,1,1,5.3,1.0,Android,0.0
569,81.0,6.1,OLED,FHD+,120.0,3274.0,1,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1791300.0,8.0,512.0,8.25,187.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
570,74.0,6.2,Super AMOLED,HD+,120.0,4400.0,1,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1513900.0,12.0,256.0,13.4,253.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
571,42.0,6.6,PLS,FHD+,60.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,8.0,186.9,4.0,128.0,9.1,201.0,Plastik,,1,1,1,1,5.1,0.0,Android,0.0
572,44.0,6.55,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,,6.0,128.0,8.38,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
573,26.0,6.52,IPS LCD,HD+,60.0,4000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,3.0,32.0,8.8,190.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
574,38.0,6.7,IPS LCD,HD+,120.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,249.7,4.0,128.0,8.35,188.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,0.0,Android,1.0
575,49.0,6.78,IPS LCD,FHD+,120.0,5000.0,1,18.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,437.6,8.0,128.0,7.7,187.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
577,45.0,6.6,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,270.7,8.0,128.0,8.75,,Plastik,,1,1,1,1,5.2,1.0,Android,1.0
580,35.0,6.71,IPS LCD,HD+,90.0,5000.0,0,,0,8.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,146.2,4.0,128.0,8.32,200.0,Plastik,,1,1,1,1,5.4,0.0,Android,0.0
583,50.0,6.43,AMOLED,FHD+,90.0,5000.0,1,33.0,0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,397.5,8.0,128.0,8.09,179.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
584,49.0,6.4,AMOLED,FHD+,60.0,4015.0,1,30.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,,8.0,128.0,7.7,165.0,,,1,1,1,1,5.1,1.0,Android,0.0
585,50.0,6.47,AMOLED,FHD+,60.0,5260.0,1,30.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,9.67,204.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
586,61.0,5.8,OLED,FHD+,60.0,3046.0,1,18.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,1144400.0,4.0,256.0,8.1,188.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
587,49.0,5.8,OLED,FHD+,60.0,2658.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,824.2,4.0,64.0,7.7,177.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
588,8.0,2.45,TFT LCD,SD,60.0,1230.0,0,,0,5.0,0.0,480p,,,1.0,,,768.0,8.0,11.4,107.0,,,0,0,1,1,2.1,0.0,BlackBerry OS,0.0
589,42.0,6.68,IPS LCD,HD+,90.0,5500.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,247.1,4.0,128.0,8.1,198.0,Plastik (Metalik Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
590,77.0,6.3,Dynamic AMOLED,HD+,120.0,4400.0,1,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1770300.0,12.0,256.0,12.1,239.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
591,47.0,6.67,IPS LCD,HD+,90.0,5000.0,1,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,334.9,8.0,256.0,7.68,186.0,,,1,1,1,1,5.0,1.0,Android,1.0
592,48.0,6.78,IPS LCD,FHD+,90.0,5000.0,1,18.0,0,64.0,0.0,1440p (Quad HD) 2K,30.0,13.0,8.0,12.0,283.3,8.0,128.0,7.7,188.0,Plastik (Cam Görünümlü),,1,1,1,1,,1.0,Android,1.0
593,61.0,6.67,AMOLED,FHD+,120.0,5000.0,1,67.0,0,64.0,1.0,1080p (Full HD),60.0,16.0,8.0,6.0,434.4,12.0,512.0,7.98,179.0,Plastik (Cam Görünümlü),,1,1,1,1,5.2,1.0,Android,1.0
594,48.0,6.5,Super AMOLED,FHD+,90.0,5000.0,1,25.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,400.4,6.0,128.0,8.4,200.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,0.0
595,57.0,6.7,AMOLED,FHD+,120.0,5000.0,1,67.0,0,100.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,545.4,8.0,256.0,8.7,191.0,Kauçuk/Plastik (Deri Görünümlü),,1,1,1,1,5.2,1.0,Android,0.0
597,54.0,4.7,IPS LCD,HD+,60.0,2018.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,5.0,1354000.0,4.0,256.0,7.3,144.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
598,52.0,6.67,AMOLED,FHD+,120.0,5000.0,1,67.0,0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,6.0,128.0,8.12,202.0,Cam,,1,1,1,1,5.1,1.0,Android,1.0
599,60.0,6.62,AMOLED,FHD+,120.0,5000.0,1,65.0,0,64.0,0.0,2160p (Ultra HD) 4K,60.0,16.0,8.0,7.0,,12.0,256.0,8.96,199.8,Plastik (Cam Görünümlü),,1,1,1,1,5.2,1.0,Android,0.0
600,45.0,6.67,IPS LCD,FHD+,60.0,5020.0,1,18.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,396.0,4.0,64.0,8.8,209.0,Cam,,1,1,1,1,5.0,0.0,Android,1.0
601,46.0,4.7,IPS LCD,HD+,60.0,1821.0,1,18.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,923.0,3.0,128.0,7.3,148.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
602,39.0,6.59,IPS LCD,FHD+,60.0,4000.0,0,,0,48.0,0.0,1080p (Full HD),60.0,16.0,8.0,12.0,,6.0,128.0,8.8,206.0,Plastik (Cam Görünümlü),,1,1,1,1,4.2,,Android,0.0
603,31.0,6.4,Super AMOLED,HD+,60.0,4000.0,1,15.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,14.0,,3.0,32.0,7.8,169.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
604,38.0,4.7,IPS LCD,HD+,60.0,1821.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,528.4,2.0,64.0,7.3,148.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
606,76.0,6.4,OLED,FHD+,120.0,4800.0,1,66.0,1,50.0,,2160p (Ultra HD) 4K,60.0,8.0,8.0,4.0,1290400.0,12.0,512.0,11.08,242.5,,,1,1,1,1,5.2,1.0,Android,1.0
607,68.0,6.7,AMOLED,QHD+,120.0,5000.0,1,65.0,0,50.0,1.0,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1175000.0,12.0,256.0,8.18,189.0,Plastik (Metalik Görünümlü),,1,1,1,1,5.2,1.0,Android,0.0
608,53.0,6.67,OLED,FHD+,120.0,4000.0,1,66.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,,8.0,128.0,6.88,168.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
